ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
182,308,12,12,0,280,10,80,20,800,400,20,12,30
194,320,12,12,0,280,10,80,20,800,400,20,12,30
206,332,12,12,0,280,10,80,20,800,400,20,12,30
218,344,12,12,1,300,10,80,20,800,400,20,12,30
230,356,12,12,0,320,10,80,20,800,400,20,12,30
242,368,12,12,0,320,10,80,20,800,400,20,12,30
254,356,12,-12,0,320,10,80,20,800,400,20,12,30
266,344,12,-12,0,320,10,80,20,800,400,20,12,30
278,332,12,-12,0,320,10,80,20,800,400,20,12,30
290,320,12,-12,-1,300,10,80,20,800,400,20,12,30
302,308,12,-12,0,280,10,80,20,800,400,20,12,30
314,296,12,-12,0,280,10,80,20,800,400,20,12,30
326,284,12,-12,0,280,10,80,20,800,400,20,12,30
338,272,12,-12,0,280,10,80,20,800,400,20,12,30
350,260,12,-12,-1,260,10,80,20,800,400,20,12,30
362,248,12,-12,0,240,10,80,20,800,400,20,12,30
374,236,12,-12,0,240,10,80,20,800,400,20,12,30
386,224,12,-12,0,240,10,80,20,800,400,20,12,30
398,212,12,-12,-1,220,10,80,20,800,400,20,12,30
410,200,12,-12,0,200,10,80,20,800,400,20,12,30
422,188,12,-12,0,200,10,80,20,800,400,20,12,30
434,176,12,-12,-1,180,10,80,20,800,400,20,12,30
446,164,12,-12,0,160,10,80,20,800,400,20,12,30
458,152,12,-12,0,160,10,80,20,800,400,20,12,30
470,140,12,-12,0,160,10,80,20,800,400,20,12,30
482,128,12,-12,-1,140,10,80,20,800,400,20,12,30
494,116,12,-12,0,120,10,80,20,800,400,20,12,30
506,104,12,-12,0,120,10,80,20,800,400,20,12,30
518,92,12,-12,0,120,10,80,20,800,400,20,12,30
530,80,12,-12,-1,100,10,80,20,800,400,20,12,30
542,68,12,-12,0,80,10,80,20,800,400,20,12,30
554,56,12,-12,0,80,10,80,20,800,400,20,12,30
566,44,12,-12,0,80,10,80,20,800,400,20,12,30
578,32,12,-12,0,80,10,80,20,800,400,20,12,30
590,44,12,12,0,80,10,80,20,800,400,20,12,30
602,56,12,12,0,80,10,80,20,800,400,20,12,30
614,68,12,12,0,80,10,80,20,800,400,20,12,30
626,80,12,12,0,80,10,80,20,800,400,20,12,30
638,92,12,12,0,80,10,80,20,800,400,20,12,30
650,104,12,12,1,100,10,80,20,800,400,20,12,30
662,116,12,12,0,120,10,80,20,800,400,20,12,30
674,128,12,12,0,120,10,80,20,800,400,20,12,30
686,140,12,12,0,120,10,80,20,800,400,20,12,30
698,152,12,12,1,140,10,80,20,800,400,20,12,30
710,164,12,12,0,160,10,80,20,800,400,20,12,30
722,176,12,12,0,160,10,80,20,800,400,20,12,30
734,188,12,12,1,180,10,80,20,800,400,20,12,30
746,200,12,12,0,200,10,80,20,800,400,20,12,30
758,212,12,12,0,200,10,80,20,800,400,20,12,30
770,224,12,12,1,220,10,80,20,800,400,20,12,30
758,236,-12,12,0,240,10,80,20,800,400,20,12,30
746,248,-12,12,0,240,10,80,20,800,400,20,12,30
734,260,-12,12,0,240,10,80,20,800,400,20,12,30
722,272,-12,12,1,260,10,80,20,800,400,20,12,30
710,284,-12,12,0,280,10,80,20,800,400,20,12,30
698,296,-12,12,0,280,10,80,20,800,400,20,12,30
686,308,-12,12,0,280,10,80,20,800,400,20,12,30
674,320,-12,12,1,300,10,80,20,800,400,20,12,30
662,332,-12,12,0,320,10,80,20,800,400,20,12,30
650,344,-12,12,0,320,10,80,20,800,400,20,12,30
638,356,-12,12,0,320,10,80,20,800,400,20,12,30
626,368,-12,12,0,320,10,80,20,800,400,20,12,30
614,356,-12,-12,0,320,10,80,20,800,400,20,12,30
602,344,-12,-12,0,320,10,80,20,800,400,20,12,30
590,332,-12,-12,0,320,10,80,20,800,400,20,12,30
578,320,-12,-12,0,320,10,80,20,800,400,20,12,30
566,308,-12,-12,0,320,10,80,20,800,400,20,12,30
554,296,-12,-12,-1,300,10,80,20,800,400,20,12,30
542,284,-12,-12,0,280,10,80,20,800,400,20,12,30
530,272,-12,-12,0,280,10,80,20,800,400,20,12,30
518,260,-12,-12,0,280,10,80,20,800,400,20,12,30
506,248,-12,-12,-1,260,10,80,20,800,400,20,12,30
494,236,-12,-12,0,240,10,80,20,800,400,20,12,30
482,224,-12,-12,0,240,10,80,20,800,400,20,12,30
470,212,-12,-12,-1,220,10,80,20,800,400,20,12,30
458,200,-12,-12,0,200,10,80,20,800,400,20,12,30
446,188,-12,-12,0,200,10,80,20,800,400,20,12,30
434,176,-12,-12,-1,180,10,80,20,800,400,20,12,30
422,164,-12,-12,0,160,10,80,20,800,400,20,12,30
410,152,-12,-12,0,160,10,80,20,800,400,20,12,30
398,140,-12,-12,0,160,10,80,20,800,400,20,12,30
386,128,-12,-12,-1,140,10,80,20,800,400,20,12,30
374,116,-12,-12,0,120,10,80,20,800,400,20,12,30
362,104,-12,-12,0,120,10,80,20,800,400,20,12,30
350,92,-12,-12,0,120,10,80,20,800,400,20,12,30
338,80,-12,-12,0,120,10,80,20,800,400,20,12,30
326,68,-12,-12,0,120,10,80,20,800,400,20,12,30
314,56,-12,-12,-1,100,10,80,20,800,400,20,12,30
302,44,-12,-12,0,80,10,80,20,800,400,20,12,30
290,32,-12,-12,0,80,10,80,20,800,400,20,12,30
278,44,-12,12,0,80,10,80,20,800,400,20,12,30
266,56,-12,12,0,80,10,80,20,800,400,20,12,30
254,68,-12,12,1,100,10,80,20,800,400,20,12,30
242,80,-12,12,0,120,10,80,20,800,400,20,12,30
230,92,-12,12,0,120,10,80,20,800,400,20,12,30
218,104,-12,12,0,120,10,80,20,800,400,20,12,30
206,116,-12,12,0,120,10,80,20,800,400,20,12,30
194,128,-12,12,1,140,10,80,20,800,400,20,12,30
182,140,-12,12,0,160,10,80,20,800,400,20,12,30
170,152,-12,12,0,160,10,80,20,800,400,20,12,30
158,164,-12,12,0,160,10,80,20,800,400,20,12,30
146,176,-12,12,1,180,10,80,20,800,400,20,12,30
134,188,-12,12,0,200,10,80,20,800,400,20,12,30
122,200,-12,12,0,200,10,80,20,800,400,20,12,30
110,212,-12,12,0,200,10,80,20,800,400,20,12,30
98,224,-12,12,0,200,10,80,20,800,400,20,12,30
86,236,-12,12,1,220,10,80,20,800,400,20,12,30
74,248,-12,12,0,240,10,80,20,800,400,20,12,30
62,260,-12,12,0,240,10,80,20,800,400,20,12,30
50,272,-12,12,0,240,10,80,20,800,400,20,12,30
38,284,-12,12,0,240,10,80,20,800,400,20,12,30
50,296,12,12,1,260,10,80,20,800,400,20,12,30
62,308,12,12,0,280,10,80,20,800,400,20,12,30
74,320,12,12,0,280,10,80,20,800,400,20,12,30
86,332,12,12,0,280,10,80,20,800,400,20,12,30
98,344,12,12,0,280,10,80,20,800,400,20,12,30
110,356,12,12,0,280,10,80,20,800,400,20,12,30
122,368,12,12,0,280,10,80,20,800,400,20,12,30
134,356,12,-12,0,280,10,80,20,800,400,20,12,30
146,344,12,-12,0,280,10,80,20,800,400,20,12,30
158,332,12,-12,0,280,10,80,20,800,400,20,12,30
170,320,12,-12,0,280,10,80,20,800,400,20,12,30
182,308,12,-12,0,280,10,80,20,800,400,20,12,30
194,296,12,-12,0,280,10,80,20,800,400,20,12,30
206,284,12,-12,0,280,10,80,20,800,400,20,12,30
218,272,12,-12,0,280,10,80,20,800,400,20,12,30
230,260,12,-12,-1,260,10,80,20,800,400,20,12,30
242,248,12,-12,0,240,10,80,20,800,400,20,12,30
254,236,12,-12,0,240,10,80,20,800,400,20,12,30
266,224,12,-12,0,240,10,80,20,800,400,20,12,30
278,212,12,-12,-1,220,10,80,20,800,400,20,12,30
290,200,12,-12,0,200,10,80,20,800,400,20,12,30
302,188,12,-12,0,200,10,80,20,800,400,20,12,30
314,176,12,-12,0,200,10,80,20,800,400,20,12,30
326,164,12,-12,-1,180,10,80,20,800,400,20,12,30
338,152,12,-12,0,160,10,80,20,800,400,20,12,30
350,140,12,-12,0,160,10,80,20,800,400,20,12,30
362,128,12,-12,-1,140,10,80,20,800,400,20,12,30
374,116,12,-12,0,120,10,80,20,800,400,20,12,30
386,104,12,-12,0,120,10,80,20,800,400,20,12,30
398,92,12,-12,0,120,10,80,20,800,400,20,12,30
410,80,12,-12,0,120,10,80,20,800,400,20,12,30
422,68,12,-12,-1,100,10,80,20,800,400,20,12,30
434,56,12,-12,0,80,10,80,20,800,400,20,12,30
446,44,12,-12,0,80,10,80,20,800,400,20,12,30
458,32,12,-12,0,80,10,80,20,800,400,20,12,30
470,44,12,12,0,80,10,80,20,800,400,20,12,30
482,56,12,12,0,80,10,80,20,800,400,20,12,30
494,68,12,12,0,80,10,80,20,800,400,20,12,30
506,80,12,12,0,80,10,80,20,800,400,20,12,30
518,92,12,12,1,100,10,80,20,800,400,20,12,30
530,104,12,12,0,120,10,80,20,800,400,20,12,30
542,116,12,12,0,120,10,80,20,800,400,20,12,30
554,128,12,12,0,120,10,80,20,800,400,20,12,30
566,140,12,12,0,120,10,80,20,800,400,20,12,30
578,152,12,12,1,140,10,80,20,800,400,20,12,30
590,164,12,12,0,160,10,80,20,800,400,20,12,30
602,176,12,12,0,160,10,80,20,800,400,20,12,30
614,188,12,12,1,180,10,80,20,800,400,20,12,30
626,200,12,12,0,200,10,80,20,800,400,20,12,30
638,212,12,12,0,200,10,80,20,800,400,20,12,30
650,224,12,12,1,220,10,80,20,800,400,20,12,30
662,236,12,12,0,240,10,80,20,800,400,20,12,30
674,248,12,12,0,240,10,80,20,800,400,20,12,30
686,260,12,12,0,240,10,80,20,800,400,20,12,30
698,272,12,12,1,260,10,80,20,800,400,20,12,30
710,284,12,12,0,280,10,80,20,800,400,20,12,30
722,296,12,12,0,280,10,80,20,800,400,20,12,30
734,308,12,12,0,280,10,80,20,800,400,20,12,30
746,320,12,12,0,280,10,80,20,800,400,20,12,30
758,332,12,12,1,300,10,80,20,800,400,20,12,30
770,344,12,12,0,320,10,80,20,800,400,20,12,30
758,356,-12,12,0,320,10,80,20,800,400,20,12,30
746,368,-12,12,0,320,10,80,20,800,400,20,12,30
734,356,-12,-12,0,320,10,80,20,800,400,20,12,30
722,344,-12,-12,0,320,10,80,20,800,400,20,12,30
710,332,-12,-12,0,320,10,80,20,800,400,20,12,30
698,320,-12,-12,0,320,10,80,20,800,400,20,12,30
686,308,-12,-12,-1,300,10,80,20,800,400,20,12,30
674,296,-12,-12,0,280,10,80,20,800,400,20,12,30
662,284,-12,-12,0,280,10,80,20,800,400,20,12,30
650,272,-12,-12,0,280,10,80,20,800,400,20,12,30
638,260,-12,-12,0,280,10,80,20,800,400,20,12,30
626,248,-12,-12,-1,260,10,80,20,800,400,20,12,30
614,236,-12,-12,0,240,10,80,20,800,400,20,12,30
602,224,-12,-12,0,240,10,80,20,800,400,20,12,30
590,212,-12,-12,-1,220,10,80,20,800,400,20,12,30
578,200,-12,-12,0,200,10,80,20,800,400,20,12,30
566,188,-12,-12,0,200,10,80,20,800,400,20,12,30
554,176,-12,-12,-1,180,10,80,20,800,400,20,12,30
542,164,-12,-12,0,160,10,80,20,800,400,20,12,30
530,152,-12,-12,0,160,10,80,20,800,400,20,12,30
518,140,-12,-12,0,160,10,80,20,800,400,20,12,30
506,128,-12,-12,-1,140,10,80,20,800,400,20,12,30
494,116,-12,-12,0,120,10,80,20,800,400,20,12,30
482,104,-12,-12,0,120,10,80,20,800,400,20,12,30
470,92,-12,-12,0,120,10,80,20,800,400,20,12,30
458,80,-12,-12,-1,100,10,80,20,800,400,20,12,30
446,68,-12,-12,0,80,10,80,20,800,400,20,12,30
434,56,-12,-12,0,80,10,80,20,800,400,20,12,30
422,44,-12,-12,0,80,10,80,20,800,400,20,12,30
410,32,-12,-12,0,80,10,80,20,800,400,20,12,30
398,44,-12,12,0,80,10,80,20,800,400,20,12,30
386,56,-12,12,0,80,10,80,20,800,400,20,12,30
374,68,-12,12,0,80,10,80,20,800,400,20,12,30
362,80,-12,12,1,100,10,80,20,800,400,20,12,30
350,92,-12,12,0,120,10,80,20,800,400,20,12,30
338,104,-12,12,0,120,10,80,20,800,400,20,12,30
326,116,-12,12,0,120,10,80,20,800,400,20,12,30
314,128,-12,12,1,140,10,80,20,800,400,20,12,30
302,140,-12,12,0,160,10,80,20,800,400,20,12,30
290,152,-12,12,0,160,10,80,20,800,400,20,12,30
278,164,-12,12,0,160,10,80,20,800,400,20,12,30
266,176,-12,12,1,180,10,80,20,800,400,20,12,30
254,188,-12,12,0,200,10,80,20,800,400,20,12,30
242,200,-12,12,0,200,10,80,20,800,400,20,12,30
230,212,-12,12,0,200,10,80,20,800,400,20,12,30
218,224,-12,12,1,220,10,80,20,800,400,20,12,30
206,236,-12,12,0,240,10,80,20,800,400,20,12,30
194,248,-12,12,0,240,10,80,20,800,400,20,12,30
182,260,-12,12,0,240,10,80,20,800,400,20,12,30
170,272,-12,12,0,240,10,80,20,800,400,20,12,30
158,284,-12,12,1,260,10,80,20,800,400,20,12,30
146,296,-12,12,0,280,10,80,20,800,400,20,12,30
134,308,-12,12,0,280,10,80,20,800,400,20,12,30
122,320,-12,12,0,280,10,80,20,800,400,20,12,30
110,332,-12,12,0,280,10,80,20,800,400,20,12,30
98,344,-12,12,0,280,10,80,20,800,400,20,12,30
86,356,-12,12,0,280,10,80,20,800,400,20,12,30
74,368,-12,12,0,280,10,80,20,800,400,20,12,30
62,356,-12,-12,0,280,10,80,20,800,400,20,12,30
50,344,-12,-12,0,280,10,80,20,800,400,20,12,30
38,332,-12,-12,0,280,10,80,20,800,400,20,12,30
50,320,12,-12,0,280,10,80,20,800,400,20,12,30
62,308,12,-12,0,280,10,80,20,800,400,20,12,30
74,296,12,-12,0,280,10,80,20,800,400,20,12,30
86,284,12,-12,-1,260,10,80,20,800,400,20,12,30
98,272,12,-12,0,240,10,80,20,800,400,20,12,30
110,260,12,-12,0,240,10,80,20,800,400,20,12,30
122,248,12,-12,0,240,10,80,20,800,400,20,12,30
134,236,12,-12,0,240,10,80,20,800,400,20,12,30
146,224,12,-12,0,240,10,80,20,800,400,20,12,30
158,212,12,-12,-1,220,10,80,20,800,400,20,12,30
170,200,12,-12,0,200,10,80,20,800,400,20,12,30
182,188,12,-12,0,200,10,80,20,800,400,20,12,30
194,176,12,-12,0,200,10,80,20,800,400,20,12,30
206,164,12,-12,-1,180,10,80,20,800,400,20,12,30
218,152,12,-12,0,160,10,80,20,800,400,20,12,30
230,140,12,-12,0,160,10,80,20,800,400,20,12,30
242,128,12,-12,0,160,10,80,20,800,400,20,12,30
254,116,12,-12,-1,140,10,80,20,800,400,20,12,30
266,104,12,-12,0,120,10,80,20,800,400,20,12,30
278,92,12,-12,0,120,10,80,20,800,400,20,12,30
290,80,12,-12,0,120,10,80,20,800,400,20,12,30
302,68,12,-12,0,120,10,80,20,800,400,20,12,30
314,56,12,-12,-1,100,10,80,20,800,400,20,12,30
326,44,12,-12,0,80,10,80,20,800,400,20,12,30
338,32,12,-12,0,80,10,80,20,800,400,20,12,30
350,44,12,12,0,80,10,80,20,800,400,20,12,30
362,56,12,12,0,80,10,80,20,800,400,20,12,30
374,68,12,12,0,80,10,80,20,800,400,20,12,30
386,80,12,12,1,100,10,80,20,800,400,20,12,30
398,92,12,12,0,120,10,80,20,800,400,20,12,30
410,104,12,12,0,120,10,80,20,800,400,20,12,30
422,116,12,12,0,120,10,80,20,800,400,20,12,30
434,128,12,12,0,120,10,80,20,800,400,20,12,30
446,140,12,12,1,140,10,80,20,800,400,20,12,30
458,152,12,12,0,160,10,80,20,800,400,20,12,30
470,164,12,12,0,160,10,80,20,800,400,20,12,30
482,176,12,12,0,160,10,80,20,800,400,20,12,30
494,188,12,12,1,180,10,80,20,800,400,20,12,30
506,200,12,12,0,200,10,80,20,800,400,20,12,30
518,212,12,12,0,200,10,80,20,800,400,20,12,30
530,224,12,12,1,220,10,80,20,800,400,20,12,30
542,236,12,12,0,240,10,80,20,800,400,20,12,30
554,248,12,12,0,240,10,80,20,800,400,20,12,30
566,260,12,12,1,260,10,80,20,800,400,20,12,30
578,272,12,12,0,280,10,80,20,800,400,20,12,30
590,284,12,12,0,280,10,80,20,800,400,20,12,30
602,296,12,12,0,280,10,80,20,800,400,20,12,30
614,308,12,12,1,300,10,80,20,800,400,20,12,30
626,320,12,12,0,320,10,80,20,800,400,20,12,30
638,332,12,12,0,320,10,80,20,800,400,20,12,30
650,344,12,12,0,320,10,80,20,800,400,20,12,30
662,356,12,12,0,320,10,80,20,800,400,20,12,30
674,368,12,12,0,320,10,80,20,800,400,20,12,30
686,356,12,-12,0,320,10,80,20,800,400,20,12,30
698,344,12,-12,0,320,10,80,20,800,400,20,12,30
710,332,12,-12,0,320,10,80,20,800,400,20,12,30
722,320,12,-12,0,320,10,80,20,800,400,20,12,30
734,308,12,-12,-1,300,10,80,20,800,400,20,12,30
746,296,12,-12,0,280,10,80,20,800,400,20,12,30
758,284,12,-12,0,280,10,80,20,800,400,20,12,30
770,272,12,-12,0,280,10,80,20,800,400,20,12,30
758,260,-12,-12,-1,260,10,80,20,800,400,20,12,30
746,248,-12,-12,0,240,10,80,20,800,400,20,12,30
734,236,-12,-12,0,240,10,80,20,800,400,20,12,30
722,224,-12,-12,0,240,10,80,20,800,400,20,12,30
710,212,-12,-12,-1,220,10,80,20,800,400,20,12,30
698,200,-12,-12,0,200,10,80,20,800,400,20,12,30
686,188,-12,-12,0,200,10,80,20,800,400,20,12,30
674,176,-12,-12,-1,180,10,80,20,800,400,20,12,30
662,164,-12,-12,0,160,10,80,20,800,400,20,12,30
650,152,-12,-12,0,160,10,80,20,800,400,20,12,30
638,140,-12,-12,-1,140,10,80,20,800,400,20,12,30
626,128,-12,-12,0,120,10,80,20,800,400,20,12,30
614,116,-12,-12,0,120,10,80,20,800,400,20,12,30
602,104,-12,-12,0,120,10,80,20,800,400,20,12,30
590,92,-12,-12,-1,100,10,80,20,800,400,20,12,30
578,80,-12,-12,0,80,10,80,20,800,400,20,12,30
566,68,-12,-12,0,80,10,80,20,800,400,20,12,30
554,56,-12,-12,0,80,10,80,20,800,400,20,12,30
542,44,-12,-12,0,80,10,80,20,800,400,20,12,30
530,32,-12,-12,0,80,10,80,20,800,400,20,12,30
518,44,-12,12,0,80,10,80,20,800,400,20,12,30
506,56,-12,12,0,80,10,80,20,800,400,20,12,30
494,68,-12,12,0,80,10,80,20,800,400,20,12,30
482,80,-12,12,0,80,10,80,20,800,400,20,12,30
470,92,-12,12,1,100,10,80,20,800,400,20,12,30
458,104,-12,12,0,120,10,80,20,800,400,20,12,30
446,116,-12,12,0,120,10,80,20,800,400,20,12,30
434,128,-12,12,0,120,10,80,20,800,400,20,12,30
422,140,-12,12,1,140,10,80,20,800,400,20,12,30
410,152,-12,12,0,160,10,80,20,800,400,20,12,30
398,164,-12,12,0,160,10,80,20,800,400,20,12,30
386,176,-12,12,1,180,10,80,20,800,400,20,12,30
374,188,-12,12,0,200,10,80,20,800,400,20,12,30
362,200,-12,12,0,200,10,80,20,800,400,20,12,30
350,212,-12,12,0,200,10,80,20,800,400,20,12,30
338,224,-12,12,1,220,10,80,20,800,400,20,12,30
326,236,-12,12,0,240,10,80,20,800,400,20,12,30
314,248,-12,12,0,240,10,80,20,800,400,20,12,30
302,260,-12,12,0,240,10,80,20,800,400,20,12,30
290,272,-12,12,1,260,10,80,20,800,400,20,12,30
278,284,-12,12,0,280,10,80,20,800,400,20,12,30
266,296,-12,12,0,280,10,80,20,800,400,20,12,30
254,308,-12,12,0,280,10,80,20,800,400,20,12,30
242,320,-12,12,0,280,10,80,20,800,400,20,12,30
230,332,-12,12,0,280,10,80,20,800,400,20,12,30
218,344,-12,12,1,300,10,80,20,800,400,20,12,30
206,356,-12,12,0,320,10,80,20,800,400,20,12,30
194,368,-12,12,0,320,10,80,20,800,400,20,12,30
182,356,-12,-12,0,320,10,80,20,800,400,20,12,30
170,344,-12,-12,-1,300,10,80,20,800,400,20,12,30
158,332,-12,-12,0,280,10,80,20,800,400,20,12,30
146,320,-12,-12,0,280,10,80,20,800,400,20,12,30
134,308,-12,-12,0,280,10,80,20,800,400,20,12,30
122,296,-12,-12,0,280,10,80,20,800,400,20,12,30
110,284,-12,-12,0,280,10,80,20,800,400,20,12,30
98,272,-12,-12,-1,260,10,80,20,800,400,20,12,30
86,260,-12,-12,0,240,10,80,20,800,400,20,12,30
74,248,-12,-12,0,240,10,80,20,800,400,20,12,30
62,236,-12,-12,0,240,10,80,20,800,400,20,12,30
50,224,-12,-12,-1,220,10,80,20,800,400,20,12,30
38,212,-12,-12,0,200,10,80,20,800,400,20,12,30
50,200,12,-12,0,200,10,80,20,800,400,20,12,30
62,188,12,-12,0,200,10,80,20,800,400,20,12,30
74,176,12,-12,0,200,10,80,20,800,400,20,12,30
86,164,12,-12,-1,180,10,80,20,800,400,20,12,30
98,152,12,-12,0,160,10,80,20,800,400,20,12,30
110,140,12,-12,0,160,10,80,20,800,400,20,12,30
122,128,12,-12,0,160,10,80,20,800,400,20,12,30
134,116,12,-12,-1,140,10,80,20,800,400,20,12,30
146,104,12,-12,0,120,10,80,20,800,400,20,12,30
158,92,12,-12,0,120,10,80,20,800,400,20,12,30
170,80,12,-12,0,120,10,80,20,800,400,20,12,30
182,68,12,-12,0,120,10,80,20,800,400,20,12,30
194,56,12,-12,-1,100,10,80,20,800,400,20,12,30
206,44,12,-12,0,80,10,80,20,800,400,20,12,30
218,32,12,-12,0,80,10,80,20,800,400,20,12,30
230,44,12,12,0,80,10,80,20,800,400,20,12,30
242,56,12,12,0,80,10,80,20,800,400,20,12,30
254,68,12,12,1,100,10,80,20,800,400,20,12,30
266,80,12,12,0,120,10,80,20,800,400,20,12,30
278,92,12,12,0,120,10,80,20,800,400,20,12,30
290,104,12,12,0,120,10,80,20,800,400,20,12,30
302,116,12,12,0,120,10,80,20,800,400,20,12,30
314,128,12,12,1,140,10,80,20,800,400,20,12,30
326,140,12,12,0,160,10,80,20,800,400,20,12,30
338,152,12,12,0,160,10,80,20,800,400,20,12,30
350,164,12,12,0,160,10,80,20,800,400,20,12,30
362,176,12,12,1,180,10,80,20,800,400,20,12,30
374,188,12,12,0,200,10,80,20,800,400,20,12,30
386,200,12,12,0,200,10,80,20,800,400,20,12,30
398,212,12,12,0,200,10,80,20,800,400,20,12,30
410,224,12,12,1,220,10,80,20,800,400,20,12,30
422,236,12,12,0,240,10,80,20,800,400,20,12,30
434,248,12,12,0,240,10,80,20,800,400,20,12,30
446,260,12,12,0,240,10,80,20,800,400,20,12,30
458,272,12,12,1,260,10,80,20,800,400,20,12,30
470,284,12,12,0,280,10,80,20,800,400,20,12,30
482,296,12,12,0,280,10,80,20,800,400,20,12,30
494,308,12,12,0,280,10,80,20,800,400,20,12,30
506,320,12,12,1,300,10,80,20,800,400,20,12,30
518,332,12,12,0,320,10,80,20,800,400,20,12,30
530,344,12,12,0,320,10,80,20,800,400,20,12,30
542,356,12,12,0,320,10,80,20,800,400,20,12,30
554,368,12,12,0,320,10,80,20,800,400,20,12,30
566,356,12,-12,0,320,10,80,20,800,400,20,12,30
578,344,12,-12,0,320,10,80,20,800,400,20,12,30
590,332,12,-12,0,320,10,80,20,800,400,20,12,30
602,320,12,-12,0,320,10,80,20,800,400,20,12,30
614,308,12,-12,0,320,10,80,20,800,400,20,12,30
626,296,12,-12,-1,300,10,80,20,800,400,20,12,30
638,284,12,-12,0,280,10,80,20,800,400,20,12,30
650,272,12,-12,0,280,10,80,20,800,400,20,12,30
662,260,12,-12,0,280,10,80,20,800,400,20,12,30
674,248,12,-12,-1,260,10,80,20,800,400,20,12,30
686,236,12,-12,0,240,10,80,20,800,400,20,12,30
698,224,12,-12,0,240,10,80,20,800,400,20,12,30
710,212,12,-12,-1,220,10,80,20,800,400,20,12,30
722,200,12,-12,0,200,10,80,20,800,400,20,12,30
734,188,12,-12,0,200,10,80,20,800,400,20,12,30
746,176,12,-12,-1,180,10,80,20,800,400,20,12,30
758,164,12,-12,0,160,10,80,20,800,400,20,12,30
770,152,12,-12,0,160,10,80,20,800,400,20,12,30
758,140,-12,-12,0,160,10,80,20,800,400,20,12,30
746,128,-12,-12,-1,140,10,80,20,800,400,20,12,30
734,116,-12,-12,0,120,10,80,20,800,400,20,12,30
722,104,-12,-12,0,120,10,80,20,800,400,20,12,30
710,92,-12,-12,-1,100,10,80,20,800,400,20,12,30
698,80,-12,-12,0,80,10,80,20,800,400,20,12,30
686,68,-12,-12,0,80,10,80,20,800,400,20,12,30
674,56,-12,-12,0,80,10,80,20,800,400,20,12,30
662,44,-12,-12,0,80,10,80,20,800,400,20,12,30
650,32,-12,-12,0,80,10,80,20,800,400,20,12,30
638,44,-12,12,0,80,10,80,20,800,400,20,12,30
626,56,-12,12,0,80,10,80,20,800,400,20,12,30
614,68,-12,12,0,80,10,80,20,800,400,20,12,30
602,80,-12,12,0,80,10,80,20,800,400,20,12,30
590,92,-12,12,0,80,10,80,20,800,400,20,12,30
578,104,-12,12,1,100,10,80,20,800,400,20,12,30
566,116,-12,12,0,120,10,80,20,800,400,20,12,30
554,128,-12,12,0,120,10,80,20,800,400,20,12,30
542,140,-12,12,0,120,10,80,20,800,400,20,12,30
530,152,-12,12,1,140,10,80,20,800,400,20,12,30
518,164,-12,12,0,160,10,80,20,800,400,20,12,30
506,176,-12,12,0,160,10,80,20,800,400,20,12,30
494,188,-12,12,1,180,10,80,20,800,400,20,12,30
482,200,-12,12,0,200,10,80,20,800,400,20,12,30
470,212,-12,12,0,200,10,80,20,800,400,20,12,30
458,224,-12,12,1,220,10,80,20,800,400,20,12,30
446,236,-12,12,0,240,10,80,20,800,400,20,12,30
434,248,-12,12,0,240,10,80,20,800,400,20,12,30
422,260,-12,12,0,240,10,80,20,800,400,20,12,30
410,272,-12,12,1,260,10,80,20,800,400,20,12,30
398,284,-12,12,0,280,10,80,20,800,400,20,12,30
386,296,-12,12,0,280,10,80,20,800,400,20,12,30
374,308,-12,12,0,280,10,80,20,800,400,20,12,30
362,320,-12,12,0,280,10,80,20,800,400,20,12,30
350,332,-12,12,1,300,10,80,20,800,400,20,12,30
338,344,-12,12,0,320,10,80,20,800,400,20,12,30
326,356,-12,12,0,320,10,80,20,800,400,20,12,30
314,368,-12,12,0,320,10,80,20,800,400,20,12,30
302,356,-12,-12,0,320,10,80,20,800,400,20,12,30
290,344,-12,-12,0,320,10,80,20,800,400,20,12,30
278,332,-12,-12,0,320,10,80,20,800,400,20,12,30
266,320,-12,-12,-1,300,10,80,20,800,400,20,12,30
254,308,-12,-12,0,280,10,80,20,800,400,20,12,30
242,296,-12,-12,0,280,10,80,20,800,400,20,12,30
230,284,-12,-12,0,280,10,80,20,800,400,20,12,30
218,272,-12,-12,0,280,10,80,20,800,400,20,12,30
206,260,-12,-12,-1,260,10,80,20,800,400,20,12,30
194,248,-12,-12,0,240,10,80,20,800,400,20,12,30
182,236,-12,-12,0,240,10,80,20,800,400,20,12,30
170,224,-12,-12,0,240,10,80,20,800,400,20,12,30
158,212,-12,-12,-1,220,10,80,20,800,400,20,12,30
146,200,-12,-12,0,200,10,80,20,800,400,20,12,30
134,188,-12,-12,0,200,10,80,20,800,400,20,12,30
122,176,-12,-12,0,200,10,80,20,800,400,20,12,30
110,164,-12,-12,-1,180,10,80,20,800,400,20,12,30
98,152,-12,-12,0,160,10,80,20,800,400,20,12,30
86,140,-12,-12,0,160,10,80,20,800,400,20,12,30
74,128,-12,-12,0,160,10,80,20,800,400,20,12,30
62,116,-12,-12,0,160,10,80,20,800,400,20,12,30
50,104,-12,-12,-1,140,10,80,20,800,400,20,12,30
38,92,-12,-12,0,120,10,80,20,800,400,20,12,30
